9.689805772659948468e-01,nan,nan,nan,nan,nan
5.142693173976892185e-01,5.878644630969239726e-01,9.557780240753257495e-01,nan,nan,nan
8.775128633380019361e-02,1.305735107357779423e-01,2.099587062364955958e-01,nan,nan,nan
nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan
2.598252110377778923e-01,8.480875351272424423e-01,nan,nan,nan,nan
3.270945245059758144e-01,8.920692189528112159e-01,9.927048252892568536e-01,nan,nan,nan
1.055872472734705608e-01,3.418059652791632930e-01,5.477841153799473117e-01,9.924540792605082151e-01,nan,nan
3.288430739861671337e-01,5.822728526053008169e-01,8.634436905011071417e-01,9.500875090294890191e-01,nan,nan
1.804206461106821757e-01,2.868847816066592560e-01,9.576148017560525139e-01,nan,nan,nan
2.314974342275446517e-01,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan
3.210588258932122740e-01,6.199708164837858249e-01,nan,nan,nan,nan
3.003247724546516118e-01,nan,nan,nan,nan,nan
1.997945951107786555e-01,5.062469273046336093e-01,7.108173742234713544e-01,9.875460519696722672e-01,nan,nan
2.666143154629707634e-01,nan,nan,nan,nan,nan
2.723675170159947090e-01,8.276583879699439539e-01,9.438628982696966041e-01,nan,nan,nan
2.880899120987627862e-02,6.909759084372182336e-01,nan,nan,nan,nan
9.731825935991847976e-01,nan,nan,nan,nan,nan
3.000317473239237365e-01,nan,nan,nan,nan,nan
1.041988023058847829e-02,3.383427674487762826e-01,9.732021113082528485e-01,nan,nan,nan
2.257291263754794830e-01,nan,nan,nan,nan,nan
7.849529547216581998e-03,2.733083521485531533e-02,7.092661148622924072e-01,nan,nan,nan
5.148283987449056021e-01,9.021202645274218890e-01,nan,nan,nan,nan
8.820757070619111850e-02,1.136064122180191344e-01,nan,nan,nan,nan
2.197026583601669192e-01,6.869172814652345638e-01,9.611416684664477739e-01,nan,nan,nan
nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan
2.821206626664445327e-01,5.742143927479087528e-01,nan,nan,nan,nan
2.960472987676002754e-01,3.661241410817859809e-01,5.884771857072390588e-01,9.159544649067141719e-01,nan,nan
5.444259387647354398e-01,6.570122587524042101e-01,nan,nan,nan,nan
2.202802379729578222e-02,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan
2.814062552014787166e-02,5.949351563503804119e-01,6.957910922287933175e-01,nan,nan,nan
1.451229712055034093e-02,7.115700756931232773e-02,nan,nan,nan,nan
5.415474751869307074e-02,7.033262810085980643e-01,nan,nan,nan,nan
7.650412585463653992e-01,nan,nan,nan,nan,nan
2.135219578119435802e-01,9.187587686041949198e-01,nan,nan,nan,nan
1.274867841199025555e-02,2.254227372673175689e-01,nan,nan,nan,nan
3.172292956772407302e-01,7.254768604491586004e-01,8.211743010380306851e-01,nan,nan,nan
1.036946411599680255e-02,nan,nan,nan,nan,nan
1.326809970023912766e-01,nan,nan,nan,nan,nan
2.688986103020436780e-02,7.841674457068490423e-01,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan
9.263632980768994329e-01,nan,nan,nan,nan,nan
6.560962238997442020e-02,9.546689066249813838e-01,9.764461287875197959e-01,nan,nan,nan
9.742664103155521671e-01,nan,nan,nan,nan,nan
2.002577931635896868e-01,8.949923341556349499e-01,nan,nan,nan,nan
6.204390005420473697e-01,nan,nan,nan,nan,nan
3.182496474022985522e-01,7.087139101248235429e-01,9.691821305123440311e-01,nan,nan,nan
nan,nan,nan,nan,nan,nan
6.196031495539915390e-01,nan,nan,nan,nan,nan
3.409130254554669243e-03,1.731253045819128589e-01,2.370285268463215023e-01,6.680905882678290775e-01,7.042829267829751050e-01,nan
8.144117021436708681e-01,8.723332563004758677e-01,nan,nan,nan,nan
7.854445303742632056e-01,nan,nan,nan,nan,nan
3.650932242150674023e-01,nan,nan,nan,nan,nan
6.232913107604076686e-01,nan,nan,nan,nan,nan
8.885086179304465537e-01,nan,nan,nan,nan,nan
7.939393491175807949e-01,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan
6.221598582298857316e-01,nan,nan,nan,nan,nan
7.894138540962090944e-02,1.130528914716767697e-01,nan,nan,nan,nan
5.920479626292033393e-01,nan,nan,nan,nan,nan
7.236589517407312488e-01,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan
1.324003720116125882e-01,8.939509262886006224e-01,9.914049050875863855e-01,nan,nan,nan
5.702185449597935163e-01,nan,nan,nan,nan,nan
3.704474155847034544e-02,nan,nan,nan,nan,nan
5.866521965003653749e-01,nan,nan,nan,nan,nan
3.413507374209384104e-01,nan,nan,nan,nan,nan
5.564805429756227717e-01,nan,nan,nan,nan,nan
9.602740108413921893e-01,nan,nan,nan,nan,nan
1.378448490041074836e-01,3.673468430726515854e-01,nan,nan,nan,nan
1.405492657745535112e-01,nan,nan,nan,nan,nan
4.126473716781989265e-02,7.022781818851785429e-01,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan
6.140659958802620055e-01,9.341885277982963087e-01,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan
7.310041718593410787e-01,8.664400573527787364e-01,nan,nan,nan,nan
5.529199790239306411e-01,nan,nan,nan,nan,nan
7.098214520715870335e-02,5.398584426714282403e-01,nan,nan,nan,nan
6.032752421067084647e-01,7.604693325076952171e-01,8.654486948936112034e-01,nan,nan,nan
6.700147971296326332e-01,9.576185458939744377e-01,9.760249688773168231e-01,nan,nan,nan
8.084518686621661177e-02,nan,nan,nan,nan,nan
5.151801994268725426e-01,6.164518643619680827e-01,8.596634272088800044e-01,nan,nan,nan
6.313337746226186376e-01,8.488667235923912369e-01,nan,nan,nan,nan
9.420432101689895088e-01,9.947305707230211791e-01,nan,nan,nan,nan
3.677341945295401482e-01,nan,nan,nan,nan,nan
2.129076967687199839e-01,2.238286612794082309e-01,9.359849540520135402e-01,nan,nan,nan
nan,nan,nan,nan,nan,nan
2.218509223665235119e-01,nan,nan,nan,nan,nan
2.723376565893008763e-02,nan,nan,nan,nan,nan
6.676689093682111054e-01,8.633428026659151211e-01,nan,nan,nan,nan
6.476316362898454360e-01,6.852308438968067739e-01,nan,nan,nan,nan
1.184172587409123949e-02,4.469570204847345823e-02,3.030017754627883919e-01,nan,nan,nan
1.965303185089938010e-01,5.186027121941975127e-01,6.584829635422539962e-01,9.736354489343700402e-01,nan,nan
nan,nan,nan,nan,nan,nan
2.933395271012935734e-01,6.429082024126927530e-01,7.850252796036937264e-01,nan,nan,nan
9.724817169296793296e-01,nan,nan,nan,nan,nan
5.989779170745367365e-01,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan
8.399503556968095364e-01,8.840692010106058207e-01,9.170968347502855833e-01,nan,nan,nan
7.681660567428920394e-02,6.109853859253481234e-01,8.221214752555855432e-01,nan,nan,nan
nan,nan,nan,nan,nan,nan
7.053256321235467086e-01,nan,nan,nan,nan,nan
9.731512688809275113e-01,nan,nan,nan,nan,nan
8.848456833166625790e-01,9.291200215662344108e-01,9.706544108057747478e-01,nan,nan,nan
2.664042544972842208e-01,2.846632659514547470e-01,3.374754249244369952e-01,9.435073719851441165e-01,nan,nan
7.083338059844075385e-01,nan,nan,nan,nan,nan
6.851053411350787048e-01,nan,nan,nan,nan,nan
5.796830768895421260e-01,nan,nan,nan,nan,nan
1.856261284776090370e-01,6.818727043522674336e-01,nan,nan,nan,nan
1.274395746184815992e-01,nan,nan,nan,nan,nan
8.869157652747295950e-01,nan,nan,nan,nan,nan
6.693095090501002820e-02,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan
5.734152231902857055e-01,9.708220073161195618e-01,nan,nan,nan,nan
8.508323589307068002e-02,8.407947885455476777e-01,9.405275015827322393e-01,nan,nan,nan
1.322245643473103638e-01,6.584187571374945369e-01,9.429861397945439316e-01,9.637724072753122151e-01,nan,nan
6.973926750278826026e-01,9.926093868429213263e-01,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan
3.219184577176728568e-01,8.878199189768553046e-01,nan,nan,nan,nan
2.866271033621542799e-02,nan,nan,nan,nan,nan
1.117734342812230081e-01,2.009348704613541370e-01,9.594243139571599910e-01,nan,nan,nan
3.254061777979145309e-01,3.576246699690704411e-01,9.871961418920025544e-01,nan,nan,nan
nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan
1.337444989902319449e-02,6.051587659054500357e-01,8.119478925730464480e-01,nan,nan,nan
9.729626532992786681e-01,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan
9.813051857199913200e-03,9.853814768674183933e-01,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan
2.423592154095964291e-01,6.350248829474980372e-01,9.654577883295739626e-01,nan,nan,nan
3.072395093889262671e-02,8.161515029451537062e-01,nan,nan,nan,nan
9.631032074954526401e-01,9.951278571201380707e-01,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan
5.387293255932734670e-01,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan
2.677862120971835624e-01,8.238950103690377835e-01,nan,nan,nan,nan
1.686144710115125914e-02,4.024293968653484127e-02,nan,nan,nan,nan
2.620639645556920305e-01,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan
9.813327106943180445e-01,nan,nan,nan,nan,nan
8.148465596673603040e-01,9.924314661502869894e-01,nan,nan,nan,nan
1.992216864027219689e-02,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan
2.015081684114719829e-01,nan,nan,nan,nan,nan
1.456682807978883915e-02,2.118502187651595814e-01,7.100576293260454364e-01,9.850535126278650022e-01,nan,nan
nan,nan,nan,nan,nan,nan
4.070335743890882846e-02,3.439300406717176184e-01,3.614939584812916218e-01,8.243505347926425308e-01,8.934019096289662620e-01,nan
3.055477892496680573e-02,5.487962744863839060e-02,8.920692189528112159e-01,nan,nan,nan
1.513163684590559076e-02,nan,nan,nan,nan,nan
2.219592799422231144e-01,2.423502072361804205e-01,3.676071533349036247e-01,8.887781587901496527e-01,nan,nan
7.672762123203489271e-01,nan,nan,nan,nan,nan
2.103897825515906733e-02,8.481629739457674511e-01,9.552093784946058541e-01,nan,nan,nan
2.596689396178799517e-03,3.223184317385455744e-01,6.292113674103265719e-01,7.850250571796587584e-01,nan,nan
1.833971801525695333e-01,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan
9.874800661726331752e-01,nan,nan,nan,nan,nan
2.759857629340873864e-01,5.829712084690767959e-01,6.646523204646941352e-01,9.694330804297913717e-01,nan,nan
8.748582324807152588e-02,1.340355964459901406e-01,2.038205442849589932e-01,nan,nan,nan
2.890518960499789680e-02,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan
3.437985324610455806e-01,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan
1.724737133714879245e-02,nan,nan,nan,nan,nan
2.912205859968796662e-01,8.915028902891222184e-01,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan
3.036252856387992027e-01,6.656240910734487759e-01,nan,nan,nan,nan
7.451056147166417176e-01,9.954311508271467268e-01,nan,nan,nan,nan
3.041538022165444777e-01,6.688264411168325374e-01,9.640436163152773519e-01,nan,nan,nan
7.784123906202004839e-02,3.767819223531039263e-01,6.169222355899066645e-01,nan,nan,nan
2.478312544470905321e-01,nan,nan,nan,nan,nan
2.621483003356155916e-01,6.505065040124182740e-01,8.255538488217938342e-01,9.304400526077326594e-01,nan,nan
3.061833659295756446e-02,3.039807933880155355e-01,8.114793378080600306e-01,9.740820763965762907e-01,nan,nan
6.918202115386026252e-01,nan,nan,nan,nan,nan
1.651900676398904491e-02,6.057243716910254427e-01,nan,nan,nan,nan
8.711383758493168594e-02,9.675651819195060233e-01,nan,nan,nan,nan
5.867883385450991390e-02,3.644612433903917648e-01,6.686643681366892800e-01,nan,nan,nan
9.860920660531172777e-01,nan,nan,nan,nan,nan
7.285005298511219030e-01,nan,nan,nan,nan,nan
2.115084642354384814e-01,5.654836562448402049e-01,9.702405352827168095e-01,nan,nan,nan
6.929820620205695558e-01,9.438316662281205360e-01,nan,nan,nan,nan
6.452890663536121618e-01,nan,nan,nan,nan,nan
2.701944156590672247e-02,1.170444946677915293e-01,3.188994221497712944e-01,9.157908164229899839e-01,nan,nan
9.608004699968140938e-02,8.489865545412277337e-01,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan
8.669729297345420138e-02,5.162253699671649487e-01,nan,nan,nan,nan
3.533134063640409606e-01,9.703291341899772382e-01,nan,nan,nan,nan
8.274562971988435045e-01,8.856734158274421898e-01,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan
1.525847415184340174e-02,5.644036022017310250e-01,8.929273494150358204e-01,8.999011584659295515e-01,9.346998250486681092e-01,9.916349100750747603e-01
9.642363838122455233e-01,nan,nan,nan,nan,nan
6.009299660113831543e-01,6.629934078705930212e-01,7.112496738707586585e-01,8.578403100709672824e-01,nan,nan
1.409425670743773285e-01,nan,nan,nan,nan,nan
1.976531891788334272e-01,6.049192337551307919e-01,nan,nan,nan,nan
1.337182529541062759e-01,1.723881171886995634e-01,7.653733005598931660e-01,nan,nan,nan
1.023550924094016740e-02,8.517168281057382329e-01,9.278823244883449561e-01,nan,nan,nan
1.724573837402543774e-01,nan,nan,nan,nan,nan
5.192574358764481812e-02,2.977209284186814742e-01,nan,nan,nan,nan
2.133261505198309066e-02,7.467877706223964573e-02,9.168310936345132056e-01,nan,nan,nan
8.641968182834928180e-01,8.914967736281608213e-01,9.627807111800921192e-01,9.821410737787196199e-01,nan,nan
4.181052867894728686e-02,nan,nan,nan,nan,nan
6.201901821882683796e-01,8.313425084730582393e-01,9.533269853513753889e-01,nan,nan,nan
nan,nan,nan,nan,nan,nan
7.617548878237743182e-01,nan,nan,nan,nan,nan
6.542643766184591536e-02,1.307420896189438742e-01,5.985708440198813651e-01,7.545995992956868736e-01,9.908584277690178910e-01,nan
nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan
1.292037864578015893e-01,2.391819807468272274e-01,nan,nan,nan,nan
1.213690110382375717e-02,7.869384599404302683e-02,2.103769931695803064e-01,6.609841588860885242e-01,6.950752204722639993e-01,nan
3.387638532176342476e-01,9.825554868265287123e-01,nan,nan,nan,nan
9.732287836571122674e-02,nan,nan,nan,nan,nan
9.496824192558120381e-02,5.551499838631361872e-01,9.624190867699143892e-01,nan,nan,nan
3.851101640295702400e-02,6.670325727395174376e-01,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan
5.719450003191784981e-01,9.888727928028919756e-01,nan,nan,nan,nan
8.405433937800304012e-01,9.547618242655873111e-01,nan,nan,nan,nan
7.766343143493676937e-01,9.703763066207256038e-01,nan,nan,nan,nan
8.302653274070672662e-01,9.825529845561353781e-01,nan,nan,nan,nan
2.734102038212300467e-01,9.439549818201714571e-01,9.728917371027978600e-01,nan,nan,nan
